YEAR,MONTH,DAY,Estaciones,DATE,"Barometro Reducido a o y al nivel del Mar","Cambio en 24 horas","Temperatura a las 7 a.m.","Cambio en 24 horas","Temperatura Maxima","Temperatura Minima","Humedad relativa","Viento Direction","Viento Fuerza","Nebulosidad Forma","Nebulosidad Grado",Fenomenos,,,,,,,,,,,
1903,6,28,"Buena Esperanza",1903/06/28,766.2,-0.8,-1,-3,27,-2,100,,0,C,1,,,,,,,,,,,,
1903,6,29,"Buena Esperanza",1903/06/29,758.6,-7.6,3,4,18,2,83,,0,N,3,,,,,,,,,,,,
1903,6,30,"Buena Esperanza",1903/06/30,758.7,0.1,2,-1,22,2,100,N,1,S,1,,,,,,,,,,,,
1903,7,1,"Buena Esperanza",1903/07/01,755.5,-3.2,11,9,19,,100,,0,S,3,,,,,,,,,,,,
1903,7,2,"Buena Esperanza",1903/07/02,762.6,7.1,9,-2,19,9,73,W,1,KS,2,,,,,,,,,,,,
1903,7,3,"Buena Esperanza",1903/07/03,767.2,4.6,7,-2,12,5,71,W,1,KS,3,,,,,,,,,,,,
1903,7,4,"Buena Esperanza",1903/07/04,766.4,-0.8,-3,-10,16,-3,100,,0,,0,,,,,,,,,,,,
1903,7,5,"Buena Esperanza",1903/07/05,,,,,,,,,,,,,,,,,,,,,,,
1903,7,6,"Buena Esperanza",1903/07/06,758.5,,10,,19,5,100,W,1,C,1,,,,,,,,,,,,
1903,7,7,"Buena Esperanza",1903/07/07,768.3,9.8,-2,-12,24,-2,100,W,1,,0,,,,,,,,,,,,
1903,7,8,"Buena Esperanza",1903/07/08,770.9,2.6,-5,-8,12,-5,100,N,1,C,1,,,,,,,,,,,,
1903,7,9,"Buena Esperanza",1903/07/09,767.8,-3.1,-4,1,13,-5,100,NE,1,,0,,,,,,,,,,,,
1903,7,10,"Buena Esperanza",1903/07/10,767.6,-0.2,-5,-1,15,-6,100,,0,N,1,,,,,,,,,,,,
1903,7,11,"Buena Esperanza",1903/07/11,762.7,-4.9,-3,2,17,-3,100,,0,N,3,,,,,,,,,,,,
1903,7,12,"Buena Esperanza",1903/07/12,759.2,-3.5,4,7,21,1,83,,0,,0,,,,,,,,,,,,
1903,7,13,"Buena Esperanza",1903/07/13,768.6,9.4,4,0,19,0,83,N,1,KS,3,,,,,,,,,,,,
1903,7,14,"Buena Esperanza",1903/07/14,777.1,8.5,-7,-11,18,-7,100,W,1,,0,,,,,,,,,,,,
1903,7,15,"Buena Esperanza",1903/07/15,775.8,-1.3,-1,6,12,-1,100,,0,CK,1,,,,,,,,,,,,
1903,7,16,"Buena Esperanza",1903/07/16,771.7,-4.1,-3,-2,16,-5,78,N,1,C,1,,,,,,,,,,,,
1903,7,17,"Buena Esperanza",1903/07/17,770.1,-1.6,-5,-2,17,-5,100,,0,,0,,,,,,,,,,,,
1903,7,18,"Buena Esperanza",1903/07/18,765.7,-4.4,-3,2,21,-3,100,N,1,KN,2,,,,,,,,,,,,
1903,7,19,"Buena Esperanza",1903/07/19,764,-1.7,1,4,21,-1,81,,0,N,2,,,,,,,,,,,,
1903,7,20,"Buena Esperanza",1903/07/20,765.9,1.9,1,0,20,0,81,,0,KN,2,,,,,,,,,,,,
1903,7,21,"Buena Esperanza",1903/07/21,767.7,1.8,2,1,21,1,100,,0,KN,1,,,,,,,,,,,,
1903,7,22,"Buena Esperanza",1903/07/22,764.4,-3.3,8,6,20,8,100,N,1,CK,1,,,,,,,,,,,,
1903,7,23,"Buena Esperanza",1903/07/23,763.7,-0.7,12,4,23,11,100,NE,1,N,3,,,,,,,,,,,,
1903,7,24,"Buena Esperanza",1903/07/24,766.2,2.5,12,0,17,10,100,NE,2,N,3,,,,,,,,,,,,
1903,7,25,"Buena Esperanza",1903/07/25,764.4,-1.8,10,-2,21,9,100,N,1,N,3,,,,,,,,,,,,
1903,7,26,"Buena Esperanza",1903/07/26,,,,,,,,,,,,,,,,,,,,,,,
1903,7,27,"Buena Esperanza",1903/07/27,763.3,,9,,12,9,100,,0,N,3,,,,,,,,,,,,
1903,7,28,"Buena Esperanza",1903/07/28,761.6,-1.7,7,-2,10,6,85,W,1,N,3,,,,,,,,,,,,
1903,7,29,"Buena Esperanza",1903/07/29,761,-0.6,4,-3,15,-1,83,NE,1,KN,1,,,,,,,,,,,,
1903,7,30,"Buena Esperanza",1903/07/30,764.2,3.2,6,2,19,5,100,W,1,KS,3,,,,,,,,,,,,
1903,7,31,"Buena Esperanza",1903/07/31,773.9,9.7,-5,-11,12,-5,100,,0,,0,,,,,,,,,,,,
1903,8,1,"Buena Esperanza",1903/08/01,770.5,-3.4,-2,3,14,-4,79,N,1,C,1,,,,,,,,,,,,
1903,8,2,"Buena Esperanza",1903/08/02,767.5,-3,-4,-2,16,-4,100,N,1,"N ",1,,,,,,,,,,,,
1903,8,3,"Buena Esperanza",1903/08/03,763.3,-4.2,-1,3,16,-2,80,,0,N,1,,,,,,,,,,,,
1903,8,4,"Buena Esperanza",1903/08/04,762.8,-0.5,6,7,19,6,100,W,1,KN,1,,,,,,,,,,,,
1903,8,5,"Buena Esperanza",1903/08/05,764.5,1.7,8,8,12,8,100,,0,N,3,,,,,,,,,,,,
1903,8,6,"Buena Esperanza",1903/08/06,764.9,0.4,6,-2,9,6,100,SE,1,N,3,,,,,,,,,,,,
1903,8,7,"Buena Esperanza",1903/08/07,763.9,-1,3,-3,9,2,83,W,1,S,1,,,,,,,,,,,,
1903,8,8,"Buena Esperanza",1903/08/08,762.6,-1.3,-2,-5,17,-3,100,,0,,0,,,,,,,,,,,,
1903,8,9,"Buena Esperanza",1903/08/09,763.1,0.5,8,-10,18,5,59,SW,1,S,3,,,,,,,,,,,,
1903,8,10,"Buena Esperanza",1903/08/10,767.5,4.4,-1,-9,8,-2,100,,0,,0,,,,,,,,,,,,
1903,8,11,"Buena Esperanza",1903/08/11,760.7,-6.8,3,4,21,2,83,,0,N,2,,,,,,,,,,,,
1903,8,12,"Buena Esperanza",1903/08/12,761.4,0.7,6,3,19,3,85,SW,1,KS,3,,,,,,,,,,,,
1903,8,13,"Buena Esperanza",1903/08/13,770.1,8.7,1,-5,10,0,100,W,1,KS,1,,,,,,,,,,,,
1903,8,14,"Buena Esperanza",1903/08/14,771.2,1.1,-2,-3,14,-3,79,,0,,0,,,,,,,,,,,,
1903,8,15,"Buena Esperanza",1903/08/15,762.2,-9,0,2,18,0,100,NE,1,C,1,,,,,,,,,,,,
1903,8,16,"Buena Esperanza",1903/08/16,767.2,5,2,2,23,0,64,,0,KS,2,,,,,,,,,,,,
1903,8,17,"Buena Esperanza",1903/08/17,773.6,6.4,0,-2,22,0,100,,0,,0,,,,,,,,,,,,
1903,8,18,"Buena Esperanza",1903/08/18,769,-4.6,7,7,18,4,57,NE,1,K,2,,,,,,,,,,,,
1903,8,19,"Buena Esperanza",1903/08/19,770.3,1.3,-1,-8,19,-3,100,,0,,0,,,,,,,,,,,,
1903,8,20,"Buena Esperanza",1903/08/20,764.5,-5.8,4,5,21,2,67,,0,K,2,,,,,,,,,,,,
1903,8,21,"Buena Esperanza",1903/08/21,766.6,2.1,2,-2,22,1,100,W,1,,0,,,,,,,,,,,,
1903,8,22,"Buena Esperanza",1903/08/22,763.8,-2.8,5,3,23,1,84,N,1,CS,1,,,,,,,,,,,,
1903,8,23,"Buena Esperanza",1903/08/23,758.9,-4.9,10,5,26,5,100,,0,KN,2,,,,,,,,,,,,
1903,8,24,"Buena Esperanza",1903/08/24,764.9,6,3,-7,31,0,50,W,1,KS,1,,,,,,,,,,,,
1903,8,25,"Buena Esperanza",1903/08/25,760.5,-4.4,8,5,18,3,100,,0,N,2,,,,,,,,,,,,
1903,8,26,"Buena Esperanza",1903/08/26,765.8,5.3,7,-1,25,2,57,W,1,KS,1,,,,,,,,,,,,
1903,8,27,"Buena Esperanza",1903/08/27,769.7,3.9,-3,-10,17,-5,78,,0,KS,2,,,,,,,,,,,,
1903,8,28,"Buena Esperanza",1903/08/28,765.3,-4.4,,,19,0,,N,1,,0,,,,,,,,,,,,
1903,8,29,"Buena Esperanza",1903/08/29,769,3.7,7,,25,0,,,0,,0,,,,,,,,,,,,
1903,8,30,"Buena Esperanza",1903/08/30,,,,,,,,,,,,,,,,,,,,,,,
1903,8,31,"Buena Esperanza",1903/08/31,765.5,,5,,25,3,69,,0,CK,1,,,,,,,,,,,,
1903,9,1,"Buena Esperanza",1903/09/01,761.4,-4.1,10,5,24,6,74,N,1,C,1,,,,,,,,,,,,
1903,9,2,"Buena Esperanza",1903/09/02,761.9,0.5,5,-5,29,3,69,,0,,0,,,,,,,,,,,,
1903,9,3,"Buena Esperanza",1903/09/03,772.9,11,2,-3,22,2,100,,0,C,1,,,,,,,,,,,,
1903,9,4,"Buena Esperanza",1903/09/04,768.1,-4.8,3,1,15,1,83,NE,1,KN,1,,,,,,,,,,,,
1903,9,5,"Buena Esperanza",1903/09/05,772.9,4.8,2,-1,17,0,100,NE,1,N,3,Nl,,,,,,,,,,,
1903,9,6,"Buena Esperanza",1903/09/06,770.4,-2.5,6,4,16,5,85,NE,2,KS,3,,,,,,,,,,,,
1903,9,7,"Buena Esperanza",1903/09/07,765,-5.4,9,3,13,7,73,,0,KS,3,,,,,,,,,,,,
1903,9,8,"Buena Esperanza",1903/09/08,769.8,4.8,0,-9,21,-2,100,,0,N,3,Nl,,,,,,,,,,,
1903,9,9,"Buena Esperanza",1903/09/09,763.1,-6.7,4,4,23,2,83,,0,C,1,,,,,,,,,,,,
1903,9,10,"Buena Esperanza",1903/09/10,764.2,1.1,7,3,27,2,71,,0,,0,,,,,,,,,,,,
1903,9,11,"Buena Esperanza",1903/09/11,766.8,2.6,5,-2,25,4,84,,0,C,1,,,,,,,,,,,,
